movie_id,bag_of_words
1401,drama 
1405,adventure animation comedy crime 
1406,crime drama mystery thriller 
1407,comedy horror mystery thriller slasher spoof
1408,action romance war western hawkeye jamesfennimorecooper
1409,comedy drama fantasy romance 
1411,crime drama romance shakespeare
1412,drama 
1413,drama conan
1414,comedy 
1415,crime drama romance 
1417,drama 
1419,adventure drama 
1422,crime drama mystery thriller 
1423,drama innetflixqueue vietnam
1425,comedy 
1426,children 
1427,action thriller 
1428,drama 
1429,action adventure comedy thriller 
1430,comedy thriller 
1431,action comedy 
1432,action comedy crime drama thriller 
1437,drama 
1438,action thriller 
1439,comedy 
1440,comedy 
1441,comedy romance mentalillness notseen
1442,drama 
1445,comedy war 
1446,comedy drama innetflixqueue
1447,crime 
1449,comedy mockumentary
1453,comedy romance 
1454,comedy drama 
1456,comedy 
1457,comedy drama romance 
1458,drama fantasy romance 
1459,mystery thriller 
1460,children comedy mystery 
1461,comedy 
1464,crime drama fantasy film-noir mystery romance 
1465,action drama 
1466,crime drama mafia
1468,comedy romance 
1473,action comedy crime drama 
1474,children comedy jungle
1475,romance 
1476,comedy drama 
1477,romance 
1479,action romance sci-fi thriller 
1480,drama thriller 
1483,drama thriller 
1484,comedy drama mystery romance 
1485,comedy lawyer
1487,drama musical 
1488,action drama thriller 
1489,animation children musical 
1490,comedy 
1493,romance 
1495,action adventure children 
1496,drama romance tolstoy
1497,action 
1498,drama romance 
1499,action adventure thriller 
1500,comedy crime romance hitmen reunion
1502,drama romance 
1503,comedy 
1507,drama war 
1513,comedy reunion
1514,romance 
1515,action drama thriller 
1516,comedy 
1517,action adventure comedy 
1518,action thriller 
1519,drama 
1526,comedy 
1527,action adventure comedy sci-fi 
1529,comedy drama 
1533,drama 
1537,comedy drama romance ballroomdance
1541,comedy romance 
1542,comedy drama romance innetflixqueue
1544,action adventure sci-fi thriller dinosaurs
1545,drama death
1546,comedy 
1547,children drama 
1549,drama romance 
1550,comedy romance 
1551,adventure children drama 
1552,action adventure thriller 
1554,drama romance 
1556,action romance thriller 
1562,action adventure fantasy thriller 
1564,comedy drama romance 
1565,comedy thriller 
1566,adventure animation children comedy musical 
1569,comedy romance romanticcomedy wedding weddings
1571,comedy romance 
1572,drama 
1573,action crime drama thriller transplants
1574,romance 
1580,action comedy sci-fi aliens
1581,comedy 
1582,adventure children 
1583,children fantasy 
1584,drama sci-fi 
1585,comedy 
1586,action drama military
1587,action adventure fantasy 
1588,children comedy 
1589,action crime drama thriller 
1590,horror sci-fi thriller 
1591,action adventure sci-fi thriller 
1592,children comedy 
1593,comedy romance 
1594,comedy drama 
1596,drama 
1597,drama mystery romance thriller 
1598,crime drama thriller 
1599,action 
1600,drama romance 
1601,crime drama film-noir 
1602,comedy 
1603,horror sci-fi thriller 
1604,action comedy 
1605,adventure romance 
1606,action adventure 
1608,action thriller president
1609,drama thriller 
1610,action adventure thriller tomclancy
1611,drama romance 
1612,comedy 
1613,drama 
1614,comedy 
1615,adventure drama 
1616,action thriller war 
1617,crime film-noir mystery thriller police
1619,adventure drama war 
1620,crime drama mystery thriller 
1621,drama 
1623,horror 
1624,drama 
1625,drama mystery thriller mindfuck mystery plottwist psychological suspense twistending twistending mystery
1626,action drama thriller 
1627,crime drama mystery 
1629,comedy romance 
1631,action thriller 
1633,drama 
1635,drama 1970s
1639,comedy drama romance 
1641,comedy drama 
1642,comedy drama 
1643,drama romance england queenvictoria
1644,horror mystery thriller 
1645,drama mystery thriller lawyers
1646,children comedy romance sci-fi 
1647,crime drama thriller 
1648,comedy drama 
1649,documentary 
1650,drama henryjames
1652,documentary 
1653,drama sci-fi thriller future intelligent thought-provoking
1654,children drama fantasy 
1655,drama horror thriller 
1656,drama romance 
1658,romance thriller 
1659,drama 
1660,drama 
1661,crime mystery thriller 
1662,crime 
1663,comedy war military
1665,comedy 
1667,action drama 
1670,drama war 
1671,crime drama thriller 
1672,drama innetflixqueue
1673,drama 
1674,drama romance thriller amish
1675,crime thriller 
1676,action sci-fi 
1677,comedy drama 
1678,drama romance 
1679,comedy 
1680,drama romance alternateuniverse
1681,action adventure fantasy 
1682,comedy drama sci-fi tv
1683,drama romance henryjames
1684,drama romance 
1685,drama romance 
1686,crime thriller 
1687,action thriller 
1688,adventure animation children drama musical 
1689,comedy crime thriller 
1690,action horror sci-fi 
1693,drama mystery 
1694,drama 
1695,drama 
1696,drama war 
1699,comedy drama 
1701,comedy drama 
1702,children comedy fantasy 
1703,comedy 
1704,drama romance inspirational heartwarming inspirational
1707,children comedy 
1711,crime drama mystery savannah
1713,children comedy 
1717,comedy horror mystery thriller sequel slasher spoof
1718,thriller 
1719,drama canada death
1721,drama romance shipwreck romance
1722,action adventure thriller 
1726,action adventure drama sci-fi kevincostner postapocalyptic
1727,drama romance 
1729,crime drama thriller 
1730,drama 
1731,comedy 
1732,comedy crime coenbrothers blackcomedy bowling classic coenbrothers comedy crime cultclassic cultfilm darkcomedy deadpan drugs funny greatdialogue greatsoundtrack highlyquotable imdbtop250 jeffbridges johngoodman juliannemoore kidnapping marijuana nudity(fullfrontal) off-beatcomedy philipseymourhoffman quirky ransom rug sarcasm satirical stevebuscemi violence
1733,drama romance 
1734,comedy drama 
1735,drama romance charlesdickens
1739,action children comedy 
1746,comedy 
1747,comedy 
1748,adventure film-noir sci-fi thriller amnesia
1752,action crime thriller 
1753,comedy 
1754,crime drama fantasy thriller 
1755,comedy romance 
1757,drama romance 
1759,drama 
1760,comedy 
1762,action horror sci-fi 
1767,drama romance 
1769,action crime thriller 
1770,crime romance thriller 
1771,horror 
1772,action comedy musical 
1777,comedy romance 1980s
1779,sci-fi thriller good
1783,crime drama mystery romance thriller 
1784,comedy drama romance 
1785,crime thriller 
1791,crime drama thriller 
1792,action crime thriller 
1793,comedy 
1794,comedy drama 
1797,documentary imax innetflixqueue
1798,thriller 
1799,comedy crime drama mystery thriller 
1801,action adventure drama seenmorethanonce
1804,crime drama 
1805,crime drama mystery thriller 
1806,adventure children comedy 
1807,drama 
1809,crime drama 
1810,comedy drama politics
1812,children comedy drama 
1816,comedy drama 
1821,comedy romance 
1824,comedy thriller 
1825,comedy drama 
1826,adventure children 
1827,comedy documentary 
1829,drama romance 
1831,action adventure sci-fi 
1833,action drama thriller 
1834,crime drama mystery thriller twistending
1835,drama fantasy romance 
1836,comedy drama nodvdatnetflix
1837,comedy 
1839,comedy 
1840,drama 
1841,drama thriller 
1844,drama romance 
1845,comedy mystery thriller 
1848,adventure children comedy fantasy 
1855,comedy 
1856,documentary 
1857,comedy 
1858,action comedy 
1859,drama 
1860,drama 
1862,horror sci-fi 
1863,comedy 
1866,action comedy crime 
1867,action adventure 
1870,comedy drama 
1873,crime drama romance war 
1875,comedy 
1876,drama sci-fi thriller 
1881,adventure animation children fantasy musical 
1882,action sci-fi thriller 
1883,comedy drama romance 
1884,adventure comedy drama 
1885,comedy drama romance 
1887,adventure comedy western 
1888,comedy drama romance 
1889,drama mystery thriller 
1891,horror thriller 
1892,thriller 
1893,drama innetflixqueue
1894,adventure comedy romance 
1895,comedy drama romance 
1897,drama romance 
1900,comedy drama innetflixqueue
1902,drama romance generationx
1904,comedy drama 
1906,comedy romance 
1907,adventure animation children comedy drama musical romance 
1909,action crime mystery sci-fi thriller conspiracy
1910,comedy crime drama 
1911,comedy 
1912,comedy crime drama romance thriller heist
1913,drama mystery australia
1914,comedy drama 
1916,drama romance avant-garderomanticcomedy elegiac melancholy quirky wry
1917,action romance sci-fi thriller space
1918,action comedy crime thriller 
1919,children comedy 
1920,animation children fantasy war 
1921,drama sci-fi thriller hallucinatory mentalillness mindfuck paranoid mathematics artsy atmospheric cerebral enigmatic existentialism hallucinatory insanity paranoia paranoid surreal tense visuallyappealing
1922,drama 
1923,comedy romance benstiller benstiller crudehumor goofy
1924,horror sci-fi 
1926,musical 
1927,action drama war 
1928,drama western 
1929,drama romance 
1931,adventure drama ships
1932,drama musical 
1933,drama 
1934,comedy romance 
1936,drama war 
1937,comedy drama musical 
1938,drama alcoholism
1939,drama war 
1940,drama anti-semitism judaism
1941,drama 
1942,drama hueylong innetflixqueue robertpennwarren
1944,drama romance war 
1945,crime drama boxing couldabeenacontender
1946,drama romance 
1947,drama musical romance gangs
1948,adventure comedy romance british
1949,drama 
1950,drama mystery racism
1951,drama musical dickens
1952,drama prostitution
1953,action crime thriller drugs police
1954,drama boxing sports
1955,drama divorce
1956,drama 
1957,drama olympics sports
1958,comedy drama 
1959,drama romance adultery africa
1960,drama china
1961,drama autism
1962,drama rasicm
1963,comedy crime 
1964,drama mystery 
1965,comedy sci-fi 
1966,comedy 
1967,adventure fantasy musical 
1968,comedy drama 
1969,horror 
1970,horror thriller 
1971,horror thriller 
1972,horror 
1973,horror 
1974,horror mystery thriller 
1975,horror jason
1976,horror jason
1977,horror jason
1978,horror jason
1979,horror jason
1980,horror 
1981,horror 
1982,horror 
1983,horror halloween
1984,horror halloween
1985,horror 
1986,horror 
1987,horror 
1990,horror 
1991,horror thriller 
1992,horror thriller 
1993,comedy horror thriller 
1994,horror thriller ghosts
1995,horror thriller ghosts
1996,horror thriller ghosts
1997,horror mystery demons
1998,horror 
1999,horror 
2000,action comedy crime drama 
2001,action comedy crime drama 
2002,action comedy crime drama 
2003,comedy horror 
2004,comedy horror 
2005,action adventure children comedy fantasy 
2006,action comedy romance california mexico
2007,comedy 
2008,crime drama film-noir 
2009,drama mystery sci-fi thriller 
2010,drama sci-fi 
2011,adventure comedy sci-fi timetravel
2012,adventure comedy sci-fi western 
2013,action adventure drama 
2014,children comedy fantasy 
2015,children comedy fantasy 
2016,children comedy western 
2017,children fantasy musical 
2018,animation children drama 
2019,action adventure drama samurai
2020,drama romance adultery
2021,adventure sci-fi 
2022,drama bible katzanzakis
2023,crime drama mystery thriller alpacino andygarcia classic francisfordcoppola mafia
2024,drama mystery 
2025,drama romance 
2026,horror thriller 
2027,comedy crime 
2028,action drama war worldwarii
2032,children comedy 
2033,adventure animation children fantasy 
2034,children sci-fi 
2035,children comedy 
2036,children comedy 
2037,adventure children comedy 
2038,children comedy sci-fi 
2040,children comedy 
2041,action adventure children comedy 
2042,children comedy 
2043,adventure children fantasy 
2044,comedy fantasy 
2046,adventure children sci-fi 
2048,action animation children crime 
