movie_id,tags
920,americancivilwar civilwar oscar(bestactress) oscar(bestcinematography) oscar(bestdirecting) oscar(bestpicture) romance basedonabook classic epic historical racist socialcommentary
922,billywilder dark hollywood losangeles atmospheric blackandwhite blackcomedy classic dark eerie filmnoir irreverent moviebusiness noirthriller satirical
923,amazingcinematography biography highlyquotable innovative nationalfilmregistry orsonwelles rosebud atmospheric biopic blackandwhite boring cinematography classic enigmatic literate masterpiece melancholy mystery newspaper poignant thoughtprovoking
924,arthurc.clarke dull kubrick oscar(besteffects-visualeffects) stanleykubrick adaptedfrom:book aliens apes artificialintelligence atmospheric basedonabook boring cinematography classic computer confusingending cultfilm future futuristic humanity imdbtop250 masterpiece meditative monolith music mystery overrated philosophical relaxing revolutionary robots sci-fi setting:space/spaceship slow slowpaced soundtrack space spacetravel spacecraft superbsoundtrack surreal technology tedious visual visuallyappealing
926,bettedavis oscar(bestpicture) classic greatdialogue
927,entirelydialogue
928,alfredhitchcock hitchcock laurenceolivier oscar(bestpicture) adultery atmospheric classic enigmatic suspense
930,alfredhitchcock carygrant ingridbergman espionage
931,alfredhitchcock criterion
932,carygrant deborahkerr
933,alfredhitchcock carygrant gracekelly hitchcock catburglar
936,gretagarbo communism paris
940,errolflynn medieval swashbuckler
942,oscar(bestcinematography) vincentprice blackandwhite filmnoir murder murdermystery noir
946,ernstlubitsch worldwarii darkcomedy nazis
947,screwballcomedy
948,elizabethtaylor
949,jamesdean brothers siblings
950,myrnaloy nickandnoracharles williampowell detective screwballcomedy
951,carygrant howardhawks screwball classic dialoguedriven entirelydialogue journalism newspaper talky
953,christmas frankcapra heartwarming jamesstewart worldwarii alternatereality alternateuniverse angel anti-capitalism blackandwhite classic family fantasy heartwarming idealism imdbtop250 inspirational sentimental smalltown
954,fightingthesystem frankcapra heartwarming jamesstewart jeanarthur politics blackandwhite classic corruption imdbtop250 passionate political politics
955,carygrant katharinehepburn katherinehepburn classic comedy quirky screwball witty
965,alfredhitchcock fugitive wronglyaccused
968,georgea.romero raceissues blackandwhite brilliantending creepy disturbing horror ominous paranoid visceral zombie zombies
969,africa humphreybogart katherinehepburn oscar(bestactor) boat classic river romance
971,elizabethtaylor paulnewman tennesseewilliams classic
993,science
994,brothers food immigrants italian kitchen newjersey restaurant
999,ensemblecast
1015,adventure animals family feel-good nostalgic
1016,family
1019,julesverne submarine
1020,jamaica olympics comedy inspirational sports underdogs
1022,2danimation disney animated animation childrencartoon fairytale prince
1025,cartoon disney kingarthur merlin animation children classic magic
1027,alanrickman kevincostner morganfreeman robinhood medieval swordfight
1028,dickvandyke disney julieandrews oscar(bestactress) childhood classic magic musical nanny surreal villainnonexistentornotneededforgoodstory
1029,disney animals animation circus elephants mother-sonrelationship sad.againwiththedyinganimatedanimals talkinganimals
1030,disney dragons
1031,british disney liveaction/animation magic musical
1032,disney adaptedfrom:book alternatereality animation basedonabook dreamlike fairytale surreal surrealism whimsical
1033,disney classic friendship unlikelyfriendships
1035,1930s austria christopherplummer julieandrews nazis oscar(bestdirecting) oscar(bestpicture) thealps worldwarii abbey children choir classic dance family julieandrews long mountains music musical nuns romantic scenic truestory war
1036,alanrickman brucewillis heist johnmctiernan action actionpacked averagehero basedonabook breakingglass christmas classicbrucewillis claustrophobic crime explosions goodaction humorous incompetentcops intense lonehero police skyscraper tense terrorism thriller violence
1037,cyberpunk virtualreality
1041,mikeleigh realism
1046,gay adolescentgays comingout gay gayromance london
1047,action amnesia assassin assassins over-the-topaction
1049,africa
1051,alcoholism
1057,woodyallen musical
1059,amazingcinematography bazluhrmann clairedanes forbiddenlove leonardodicaprio quirky shakespeare basedonaplay beautiful cinematography clever colourful greatsoundtrack romance shakespeare updatedclassics
1060,90s heathergraham vincevaughn funny greatdialogue vegas
1061,bradpitt dustinhoffman kevinbacon robertdeniro childabuse emotional prison revenge sexualabuse truestory
1068,noirthriller
1069,mystery noirthriller
1073,england fantasy genewilder heartwarming johnnydepp roalddahl whimsical basedonabook candy children chocolate classic colourful cultfilm familybonds imagination musical quirky roalddahl surreal thecreepytunnel whimsical witty
1076,ghosts
1077,dianekeaton woodyallen cryogenics dystopia farce futuristic slapstick timetravel
1079,british humorous jamieleecurtis johncleese kevinkline michaelpalin blackcomedy darkcomedy heist hilarious quirky robbery silly stutter stuttering witty
1080,biblical british christianity johncleese montypython nudity(fullfrontal) terrygilliam terryjones absurd blackcomedy britishcomedy comedy controversial funny hilarious humorous irreverent mockumentary parody quotable religion satire satirical whimsical
1081,julieandrews
1084,fayedunaway warrenbeatty classic crime gangsters romance violent
1086,alfredhitchcock gracekelly classic detective suspense
1088,1960s 80'sclassic dancing jennifergrey patrickswayze abortion cheesy classic comingofage dance dancing music romance soundtrack teenmovie
1089,harveykeitel michaelmadsen quentintarantino rogeravary stevebuscemi tarantino timroth crime cultfilm darkcomedy darkhumor dialogue ensemblecast gangster gangsters greatcharacters greatdialogue greatsoundtrack heist humorous iconic imdbtop250 lowbudget multiplestorylines music nonlinear notablesoundtrack organizedcrime original quirky religion stylish stylized tarantino thriller undercovercop violence violent visceral
1090,charliesheen forestwhitaker oliverstone oscar(bestdirecting) oscar(bestpicture) oscar(bestsound) vietnamwar willemdafoe anti-war horrorsofwar imdbtop250 psychological war
1091,andrewmccarthy jonathansilverman beach funny
1092,erotic eroticthriller michaeldouglas notablenudity nudity(topless-notable) paulverhoeven sanfrancisco sex sexualizedviolence sharonstone controversial erotic femmefatale sexscenes suspense thriller
1093,drugs rockandroll
1094,england forestwhitaker ira ireland stephenrea transgendered crossdressing hostage malenudity queer transgender twistending
1095,alpacino alecbaldwin business jacklemmon kevinspacey basedonaplay ensemblecast
1096,holocaust merylstreep oscar(bestactress) ethics guilt meaningoflife mentalillness secrets
1097,drewbarrymore oscar(bestmusic-originalscore) stevenspielberg alien aliens children classic emotional family fantasy sci-fi stranded
1099,christmas
1101,megryan navy oscar(bestmusic-originalsong) oscarwinner tomcruise valkilmer aviation fighterjetplanes homo-erotic military sobadit'sgood testosterone
1103,afi100 jamesdean comingofage
1104,marlonbrando oscar(bestactress) tennesseewilliams vivienleigh atmospheric basedonaplay exceptionalacting mentalillness
1111,animals documentary
1120,edwardnorton woodyharrelson freedomofexpression
1124,henryfonda
1125,inspectorclouseau(series) petersellers
1127,deepocean edharris jamescameron michaelbiehn technology underwater aliens amazingphotography firstcontact ocean sci-fi submarine thought-provoking toolong underwater
1129,1980s johncarpenter kurtrussell newyorkcity action dystopia evilgovernment future lonehero sci-fi snakeplissken
1131,french tragedy
1132,nudity(fullfrontal)
1136,biblical british fun highlyquotable johncleese kingarthur montypython terrygilliam terryjones absurd bizarreending britishcomedy classic comedy cultfilm excellentdialogue funny hilarious holygrail humorous imdbtop250 medieval off-beatcomedy parody rabbits religion satire satirical spoof surreal witty
1147,muhammadali boxing
1148,aardman aardmanstudios clayanimation wallace&gromit animation british claymation comedy funny robots stopmotion witty
1161,worldwarii quirky satirical
1172,italian bittersweet censorship childhood classical heartwarming mentor nostalgia nostalgic reflective sentimental smalltown warm
1173,helenmirren arthouse blackcomedy cannibalism darkcomedy decadent stylized
1175,blackcomedy french jean-pierrejeunet postapocalyptic alternatereality atmospheric cannibalism dark darkcomedy darkhumor dreamlike dystopia music post-apocalyptic quirky stylized surreal unusual weird
1176,irenejacob krzysztofkieslowski enigmatic melancholy
1178,bestwarfilms stanleykubrick anti-war bleak cynical disturbing military trenchwarfare war worldwari
1179,angelicahuston johncusack conartists neo-noir
1183,oscar(bestcinematography) oscar(bestpicture) oscar(bestsupportingactress) ralphfiennes adultery basedonabook beautifulscenery desert lovestory secretlove sentimental war
1185,danielday-lewis biography cerebral disability
1186,sexuality
1188,australia australian bazluhrman dance ballroomdancing campy dance dancing
1190,pedroalmodovar moviebusiness
1192,documentary lgbt prostitution queer transgender
1193,christopherlloyd christopherwalken dannydevito jacknicholson louisefletcher milosforman oscar(bestactor) oscar(bestactress) oscar(bestdirecting) oscar(bestpicture) adaptedfrom:book asylum author:kenkesey basedonabook classic depressing drama emotional greatacting imdbtop250 insanity jacknicholson literaryadaptation lobotomy mentalhospital mentalillness overrated philosophy powerfulending psychological psychology rebellion sadending socialsatire thought-provoking violence
1194,marijuana weed
1196,1980s alecguinness billydeewilliams carriefisher epic georgelucas harrisonford johnwilliams markhamill saturnaward(bestspecialeffects) spacebattle starwars action adventure aliens classic fantasy father-sonrelationship franchise greatsoundtrack imdbtop250 jedi modernfantasy music originalplot robots sci-fi sequel soundtrack space spaceopera starwars swordfight war
1197,1980s andrethegiant bechdeltest:fail billycrystal caryelwes chrissarandon christopherguest cultclassic highlyquotable mandypatinkin quirky quotable robreiner robinwrightpenn wallaceshawn action adventure basedonabook classic comedy cultclassic fairytale fantasy feel-good fencing funny humorous imdbtop250 love medieval modernfantasy pirates princess quirky quotable revenge romance seenmorethanonce swashbuckler swordfight torture whimsical witty
1198,bechdeltest:fail egypt harrisonford karenallen nazis quotable stevenspielberg worldwarii action adventure archaeology atmospheric biblical cinematography classic comedy epic fun goodversusevil greatsoundtrack humorous imdbtop250 indianajones racism treasure treasurehunt
