movie_id,title,year,bag_of_words
597,Pretty Woman,1990,comedy romance comedy goodromanticcomedies hollywood juliaroberts richardgere capitalism chickflick cinderella girliemovie happyending juliaroberts princecharming prostitution ragstoriches romance romanticcomedy sexism shopping unreflective
608,Fargo,1996,comedy crime drama thriller crimegoneawry coenbrothers francesmcdormand kidnapping minnesota oscar(bestactress) oscarnominee:bestpicture stevebuscemi williamh.macy atmospheric basedonatruestory blackcomedy classic crime crimegoneawry darkcomedy darkhumor deadpan funny hostage imdbtop250 kidnapping murder police quirky snow strongfemale violence violent witty
610,Heavy Metal,1981,action adventure animation horror sci-fi adultanimation goodversusevil sci-fi surreal
616,"Aristocats, The",1970,animation children disney paris cats
628,Primal Fear,1996,crime drama mystery thriller edwardnorton murderinvestigations richardgere atmospheric courtroom courtroomdrama edwardnorton psychology splitpersonality suspense thought-provoking twistending
648,Mission: Impossible,1996,action adventure mystery thriller action briandepalma cia jeanreno tomcruise action confusing espionage plottwists predictable spies suspense
653,Dragonheart,1996,action adventure fantasy seanconnery adventure bittersweet dragons fantasy medieval
661,James and the Giant Peach,1996,adventure animation children fantasy musical disney roalddahl timburton animation claymation fantasy stop-motion
665,Underground,1995,comedy drama war emirkusturica goldenpalm worldwarii yugoslavia crazy
668,Song of the Little Road (Pather Panchali),1955,drama aputrilogy bollywood criterion
671,Mystery Science Theater 3000: The Movie,1996,comedy sci-fi mst3k parody
673,Space Jam,1996,adventure animation children comedy fantasy sci-fi aliens basketball michaeljordan
674,Barbarella,1968,adventure comedy sci-fi janefonda campy cultfilm sci-fi
714,Dead Man,1995,drama mystery western jimjarmusch johnnydepp atmospheric beautiful blackandwhite bleak dreamlike enigmatic greatsoundtrack hallucinatory melancholy quirky roadtrip surreal visuallyappealing western
724,"Craft, The",1996,drama fantasy horror thriller 1990s nevecampbell robintunney girlpower goth highschool magic supernatural teen teenmovie teenagers witch witchcraft witches
733,"Rock, The",1996,action adventure thriller action alcatraz edharris hanszimmer michaelbay nicolascage sanfrancisco seanconnery actionpacked biologicalwarfare goodaction greatsoundtrack prison terrorism thriller
735,Cemetery Man (Dellamorte Dellamore),1994,horror macabre splatter zombies
736,Twister,1996,action adventure romance thriller billpaxton helenhunt philipseymourhoffman tornado action adventure bigbudget disaster naturaldisaster predictable science storm tornados unintentionallyfunny weather
741,Ghost in the Shell (Kôkaku kidôtai),1995,animation sci-fi 2d/3dhybridanimation ghostintheshell japan android anime artificialintelligence basedonmanga complex cyberpunk cyborgs dystopia greatanime greatsoundtrack hackers overrated philosophical philosophy sci-fi techno-evolution visuallyappealing
743,Spy Hard,1996,comedy leslienielsen parody
745,Wallace & Gromit: A Close Shave,1995,animation children comedy aardman wallace&gromit animation british britishcomedy claymation comedy funny short stopmotion
748,"Arrival, The",1996,action sci-fi thriller aliens conspiracytheory
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,comedy war british petersellers quirky stanleykubrick anti-war basedonabook blackandwhite blackcomedy classic coldwar comedy cynical darkcomedy dialogue military nuclearwar politics satire satirical war
762,Striptease,1996,comedy crime nudity(topless-notable) nudity(topless)
778,Trainspotting,1996,comedy crime drama aids british dannyboyle ewanmcgregor irvinewelsh nudity(fullfrontal-notable) nudity(fullfrontal) scotland scottish unitedkingdom adaptedfrom:book addiction basedonabook blackcomedy classic crime cultfilm darkcomedy drugabuse drugs edinburgh greatsoundtrack heroin imdbtop250 narrated notablesoundtrack scotland socialcommentary surreal violence violent
780,Independence Day (a.k.a. ID4),1996,action adventure sci-fi thriller area51 jeffgoldblum marymcdonnell oscar(besteffects-visualeffects) rolandemmerich uspresident willsmith action adventure alien alieninvasion aliens aliensinvasion apocalypse aviation bigbudget conspiracytheory disaster endoftheworld goodacting humorous patriotic sci-fi scifi stupid tense war willsmith
783,"Hunchback of Notre Dame, The",1996,animation children drama musical romance animation disney disneyrenaissance paris lust nostalgic
784,"Cable Guy, The",1996,comedy thriller benstiller jackblack jimcarrey blackcomedy notfunny stalker
785,Kingpin,1996,comedy billmurray gross-out woodyharrelson bowling
786,Eraser,1996,action drama thriller arnoldschwarzenegger action conspiracy
788,"Nutty Professor, The",1996,comedy fantasy romance sci-fi eddiemurphy alterego comedy
799,"Frighteners, The",1996,comedy horror thriller ghosts peterjackson serialkiller supernatural
802,Phenomenon,1996,drama romance johntravolta clarivoyance genius interestingconcept outcastteachesusallacheesylesson pretentious telekinesis thought-provoking
805,"Time to Kill, A",1996,drama thriller johngrisham kevinspacey matthewmcconaughey samuell.jackson sandrabullock basedonabook courtroom racism rape trial
832,Ransom,1996,crime thriller melgibson action conspiracytheory tense thriller
837,Matilda,1996,children comedy fantasy roalddahl badparents basedonabook children genius magic strongfemalelead
838,Emma,1996,comedy drama romance british gwynethpaltrow janeausten romance
849,Escape from L.A.,1996,action adventure sci-fi thriller kurtrussell dystopia
858,"Godfather, The",1972,crime drama alpacino francisfordcoppola mafia marlonbrando newyorkcity nudity(topless) oscar(bestactor) oscar(bestpicture) robertduvall acting atmospheric basedonabook classic crime drama epic family greatacting greatquotes imdbtop250 italianmafia italy mafia masterpiece melancholy music organizedcrime oscar(bestdirecting) robertdeniro toolong violence
866,Bound,1996,crime drama romance thriller ginagershon lgbt atmospheric erotic lesbian mafia neo-noir organizedcrime stylish stylized tense
898,"Philadelphia Story, The",1940,comedy drama romance carygrant jamesstewart katharinehepburn screwballcomedy
899,Singin' in the Rain,1952,comedy musical romance dance genekelly classic classichollywood comedy enjoyable happy moviebusiness musical
902,Breakfast at Tiffany's,1961,drama romance 1960s audreyhepburn blakeedwards hauntedbythepast newyork romance socialclimbing trumancapote audreyhepburn beautifulmusic bittersweet cat classic elegant gigolo opportunism racisthumor romance sentimental stereotypes wistful
903,Vertigo,1958,drama mystery romance thriller afi100 afi100(thrills) alfredhitchcock atmospheric hauntedbythepast hitchcock jamesstewart kimnovak sanfrancisco acrophobia atmospheric classic disturbing eerie filmnoir identity imdbtop250 melancholy murder obsession paranoid suspense switchingplaces twistending vertigo
904,Rear Window,1954,mystery thriller afi100 alfredhitchcock gracekelly hitchcock jamesstewart amateurdetective classic claustrophobic imdbtop250 murder mystery noirthriller obsession photographer photography suspense suspenseful tense thriller visuallyappealing voyeurism
905,It Happened One Night,1934,comedy romance frankcapra oscar(bestactress) oscar(bestpicture) screwballcomedy
906,Gaslight,1944,drama thriller ingridbergman manipulation murder paranoid
908,North by Northwest,1959,action adventure mystery romance thriller afi100 alfredhitchcock carygrant clever evamariesaint filmnoir hitchcock jamesmason adventure classic imdbtop250 mistakenidentity suspense thriller trains visuallyappealing witty
909,"Apartment, The",1960,comedy drama romance afi100 billywilder jacklemmon oscar(bestdirecting) oscar(bestpicture) adultery suicideattempt
910,Some Like It Hot,1959,comedy crime billywilder jacklemmon marilynmonroe quotable tonycurtis blackandwhite classic crossdressing farce fishoutofwater menindrag organizedcrime romanticcomedy screwballcomedy
911,Charade,1963,comedy crime mystery romance thriller audreyhepburn carygrant paris humorous slick surpriseending twistending
912,Casablanca,1942,drama romance classic filmnoir humphreybogart ingridbergman nazis oscar(bestdirecting) oscar(bestpicture) worldwarii atmospheric bittersweet blackandwhite classic classicromance drama espionage filmnoir humorous imdbtop250 quotable romance sentimental war
913,"Maltese Falcon, The",1941,film-noir mystery humphreybogart johnhuston peterlorre atmospheric blackandwhite film-noir gritty highlyquotable noirthriller privatedetective talky
914,My Fair Lady,1964,comedy drama musical romance audreyhepburn musical oscar(bestactor) oscar(bestcinematography) oscar(bestdirecting) oscar(bestpicture) classic clever funny musical
915,Sabrina,1954,comedy romance audreyhepburn humphreybogart audreyhepburn classic highsociety romance
916,Roman Holiday,1953,comedy drama romance audreyhepburn gregorypeck italy oscar(bestactress) rome blackandwhite classic lovestory romanticcomedy royalty zestforlife
919,"Wizard of Oz, The",1939,adventure children fantasy musical afi100 heartwarming highlyquotable judygarland musical nationalfilmregistry victorfleming basedonabook blackandwhite classic colourful dreamlike fantasy heartwarming music musical scarecrow tornado witch wizards
920,Gone with the Wind,1939,drama romance war americancivilwar civilwar oscar(bestactress) oscar(bestcinematography) oscar(bestdirecting) oscar(bestpicture) romance basedonabook classic epic historical racist socialcommentary
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,drama film-noir romance billywilder dark hollywood losangeles atmospheric blackandwhite blackcomedy classic dark eerie filmnoir irreverent moviebusiness noirthriller satirical
923,Citizen Kane,1941,drama mystery amazingcinematography biography highlyquotable innovative nationalfilmregistry orsonwelles rosebud atmospheric biopic blackandwhite boring cinematography classic enigmatic literate masterpiece melancholy mystery newspaper poignant thoughtprovoking
924,2001: A Space Odyssey,1968,adventure drama sci-fi arthurc.clarke dull kubrick oscar(besteffects-visualeffects) stanleykubrick adaptedfrom:book aliens apes artificialintelligence atmospheric basedonabook boring cinematography classic computer confusingending cultfilm future futuristic humanity imdbtop250 masterpiece meditative monolith music mystery overrated philosophical relaxing revolutionary robots sci-fi setting:space/spaceship slow slowpaced soundtrack space spacetravel spacecraft superbsoundtrack surreal technology tedious visual visuallyappealing
926,All About Eve,1950,drama bettedavis oscar(bestpicture) classic greatdialogue
928,Rebecca,1940,drama mystery romance thriller alfredhitchcock hitchcock laurenceolivier oscar(bestpicture) adultery atmospheric classic enigmatic suspense
930,Notorious,1946,film-noir romance thriller alfredhitchcock carygrant ingridbergman espionage
931,Spellbound,1945,mystery romance thriller alfredhitchcock criterion
932,"Affair to Remember, An",1957,drama romance carygrant deborahkerr
933,To Catch a Thief,1955,crime mystery romance thriller alfredhitchcock carygrant gracekelly hitchcock catburglar
