movie_id,title,year,bag_of_words
350,"Client, The",1994,drama mystery thriller susansarandon
351,"Corrina, Corrina",1994,comedy drama romance 
352,Crooklyn,1994,comedy drama 
353,"Crow, The",1994,action crime fantasy thriller fantasy nudity(rear) bittersweet comicbook cultfilm darkhero dreamlike filmnoir gothic greatsoundtrack gritty halloween revenge rockandroll romance stylized vengeance vigilante
354,Cobb,1994,drama 
355,"Flintstones, The",1994,children comedy fantasy 
356,Forrest Gump,1994,comedy drama romance war 1960s 1970s alabama americanhistory bechdeltest:fail funny oscar(bestactor) oscar(bestdirecting) oscar(besteffects-visualeffects) oscar(bestpicture) oscarwinner quotable robertzemeckis sexuality tomhanks vietnam vietnamwar adventure americandream americanhistory americana basedonabook biography bittersweet boring boxofchocolate chocolate classic comedy disability drama emotional epic family feelgoodmovie feel-good friendship funny goodacting goodmusic greatacting greatsoundtrack handicapped heartwarming historical historicalfiction history iconic innocence inspirational inspiring journey life lifestory love meaningoflife melodrama mentalillness modernclassic mustsee narrated nostalgia optimism oscarwinner overrated psychology purposeinlife quirky quotable robertzemeckis romance running sad sappy sentimental shrimp tomhanks touching underdog uplifting vietnamwar war whimsical
357,Four Weddings and a Funeral,1994,comedy romance british comedy hughgrant romance rowanatkinson chickflick funeral wedding
358,Higher Learning,1995,drama 
359,I Like It Like That,1994,comedy drama romance 
360,I Love Trouble,1994,action comedy 
361,It Could Happen to You,1994,comedy drama romance 
362,"Jungle Book, The",1994,adventure children romance 
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993,documentary 
364,"Lion King, The",1994,adventure animation children drama musical imax 2danimation childhood children disney disneyanimatedfeature hanszimmer jeremyirons matthewbroderick oscar(bestmusic-originalscore) oscar(bestmusic-originalsong) rogerallers rowanatkinson whoopigoldberg africa animals animation classic comingofage father-sonrelationship fun inspirational lions musical seenmorethanonce soundtrack talkinganimals
365,Little Buddha,1993,drama 
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",1994,drama horror mystery thriller robertenglund
367,"Mask, The",1994,action comedy crime fantasy camerondiaz jimcarrey jimcarreybeingjimcarrey cartoonish comedy comicbook funny goofy hilarious jimcarrey notfunny sexjokes superhero
368,Maverick,1994,adventure comedy western melgibson poker
369,Mrs. Parker and the Vicious Circle,1994,drama 
370,Naked Gun 33 1/3: The Final Insult,1994,action comedy comedy leslieneilsen leslienielsen hilarious parody
371,"Paper, The",1994,comedy drama 
372,Reality Bites,1994,comedy drama romance winonaryder ethanhawke
373,Red Rock West,1992,thriller neo-noir
374,Richie Rich,1994,children comedy 
375,Safe Passage,1994,drama 
376,"River Wild, The",1994,action thriller 
377,Speed,1994,action romance thriller action dennishopper keanureeves sandrabullock thriller action actionpacked bomb chase exciting explosions goodacting intense speed tense
378,Speechless,1994,comedy romance 
379,Timecop,1994,action sci-fi thriller timetravel
380,True Lies,1994,action adventure comedy romance thriller arnoldschwarzenegger elizadushku jamescameron jamieleecurtis action arnold comedy espionage funny quirky ridiculous shallowplot spies terrorism violence
381,When a Man Loves a Woman,1994,drama romance 
382,Wolf,1994,drama horror romance thriller werewolf
383,Wyatt Earp,1994,western 
384,Bad Company,1995,action crime drama 
385,"Man of No Importance, A",1994,drama 
386,S.F.W.,1994,drama 
387,"Low Down Dirty Shame, A",1994,action comedy 
388,Boys Life,1995,drama 
389,"Colonel Chabert, Le",1994,drama romance war 
390,Faster Pussycat! Kill! Kill!,1965,action crime drama campy hallucinatory
391,Jason's Lyric,1994,crime drama 
392,"Secret Adventures of Tom Thumb, The",1993,adventure animation 
393,Street Fighter,1994,action adventure fantasy jean-claudevandamme videogameadaptation
394,Coldblooded,1995,comedy 
395,Desert Winds,1995,drama fantasy romance 
396,Fall Time,1995,drama 
397,"Fear, The",1995,horror 
398,Frank and Ollie,1995,documentary 
399,Girl in the Cadillac,1995,drama 
400,Homage,1995,drama 
401,Mirage,1995,action thriller 
402,Open Season,1996,comedy 
403,Two Crimes (Dos crímenes),1995,comedy crime drama 
404,Brother Minister: The Assassination of Malcolm X,1994,documentary 
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),1994,action fantasy 
406,Federal Hill,1994,drama 
407,In the Mouth of Madness,1995,horror thriller johncarpenter lovecraftianmythology samneill lovecraftian
408,8 Seconds,1994,drama 
409,Above the Rim,1994,crime drama 
410,Addams Family Values,1993,children comedy fantasy blackcomedy darkcomedy gothic quirky
411,Martin Lawrence: You So Crazy,1994,comedy documentary 
412,"Age of Innocence, The",1993,drama 19thcentury edithwharton martinscorsese basedonabook costumedrama
413,Airheads,1994,comedy 
414,"Air Up There, The",1994,comedy 
415,Another Stakeout,1993,comedy thriller 
416,Bad Girls,1994,western 
417,Barcelona,1994,comedy romance 
418,Being Human,1993,drama 
419,"Beverly Hillbillies, The",1993,comedy 
420,Beverly Hills Cop III,1994,action comedy crime thriller 
421,Black Beauty,1994,adventure children drama 
422,Blink,1994,thriller thriller
423,Blown Away,1994,action thriller 
424,Blue Chips,1994,drama 
425,Blue Sky,1994,drama romance 
426,Body Snatchers,1993,horror sci-fi thriller 
427,Boxing Helena,1993,drama mystery romance thriller 
428,"Bronx Tale, A",1993,drama robertdeniro comingofage father-sonrelationship gangsters mafia newyork
429,Cabin Boy,1994,comedy 
430,Calendar Girl,1993,comedy drama 
431,Carlito's Way,1993,crime drama alpacino briandepalma nudity(topless) seanpenn gangster gangsters mafia organizedcrime romance
432,City Slickers II: The Legend of Curly's Gold,1994,adventure comedy western 
433,Clean Slate,1994,comedy short-termmemoryloss
434,Cliffhanger,1993,action adventure thriller sylvesterstallone actionpacked mountainclimbing
435,Coneheads,1993,comedy sci-fi danaykroyd aliens stupid
436,Color of Night,1994,drama thriller 
437,Cops and Robbersons,1994,comedy 
438,"Cowboy Way, The",1994,action comedy drama 
439,Dangerous Game,1993,drama 
440,Dave,1993,comedy romance kevinkline sigourneyweaver conspiracytheory politics
441,Dazed and Confused,1993,comedy 1970s criterion highschoollife highlyquotable matthewmcconaughey millajovovich richardlinklater bullying comingofage drugs ensemblecast greatsoundtrack highschool marijuana nostalgic quirky smalltown teen
442,Demolition Man,1993,action adventure sci-fi sandrabullock sylvesterstallone wesleysnipes action comedy dumbdystopia dystopia timetravel
443,"Endless Summer 2, The",1994,adventure documentary 
444,Even Cowgirls Get the Blues,1993,comedy romance 
445,Fatal Instinct,1993,comedy 
446,Farewell My Concubine (Ba wang bie ji),1993,drama romance china gongli gay
447,"Favor, The",1994,comedy romance 
448,Fearless,1993,drama 
449,Fear of a Black Hat,1994,comedy 
450,With Honors,1994,comedy drama 
451,Flesh and Bone,1993,drama mystery romance 
452,Widows' Peak,1994,drama 
453,For Love or Money,1993,comedy romance 
454,"Firm, The",1993,drama thriller genehackman johngrisham tomcruise courtroom lawyers thriller
455,Free Willy,1993,adventure children drama family
456,Fresh,1994,crime drama thriller 
457,"Fugitive, The",1993,thriller afi100(thrills) action chicago harrisonford oscar(bestsupportingactor) oscarnominee:bestpicture tommyleejones action adventure basedonatvshow chase crime fugitive murder paranoid policeinvestigation predictable prisonescape smartcharacters suspense tense thriller
458,Geronimo: An American Legend,1993,drama western 
459,"Getaway, The",1994,action adventure crime drama romance thriller 
460,Getting Even with Dad,1994,comedy 
461,Go Fish,1994,drama romance 
462,"Good Man in Africa, A",1994,action adventure 
463,Guilty as Sin,1993,crime drama thriller 
464,Hard Target,1993,action adventure crime thriller jean-claudevandamme
465,Heaven & Earth,1993,action drama war 
466,Hot Shots! Part Deux,1993,action comedy war charliesheen comedy parody
467,Live Nude Girls,1995,comedy 
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995,comedy romance 
469,"House of the Spirits, The",1993,drama romance 
470,House Party 3,1994,comedy 
471,"Hudsucker Proxy, The",1994,comedy 1950s coenbrothers cheesy corruption quirky satirical whimsical witty
472,I'll Do Anything,1994,comedy drama 
473,In the Army Now,1994,comedy war 
474,In the Line of Fire,1993,action thriller clinteastwood johnmalkovich secretservice assassin tense
475,In the Name of the Father,1993,drama 1970s danielday-lewis ira ireland corruption courtroom father-sonrelationship lawyers prison terrorism truestory
476,"Inkwell, The",1994,comedy drama 
477,What's Love Got to Do with It?,1993,drama musical 
478,Jimmy Hollywood,1994,comedy crime drama 
479,Judgment Night,1993,action crime thriller 
480,Jurassic Park,1993,action adventure sci-fi thriller dinosaurs jeffgoldblum johnwilliams lauradern michaelcrichton oscar(besteffects-visualeffects) richardattenborough samneill stevenspielberg suspense action adventure basedonabook children cloning dinosaur dinosaurs drama genetics horror island samuell.jackson scary scenic sci-fi science specialeffects stevenspielberg stylized suspense tense thriller violence
481,Kalifornia,1993,drama thriller juliettelewis serialkiller
482,Killing Zoe,1994,crime drama thriller 
483,King of the Hill,1993,drama comingofage
484,Lassie,1994,adventure children 
485,Last Action Hero,1993,action adventure comedy fantasy arnoldschwarzenegger arnold campy deconstruction parody
486,Life with Mikey,1993,comedy 
487,Lightning Jack,1994,comedy western 
488,M. Butterfly,1993,drama romance 
489,Made in America,1993,comedy 
490,Malice,1993,thriller 
491,"Man Without a Face, The",1993,drama 
492,Manhattan Murder Mystery,1993,comedy mystery woodyallen
493,Menace II Society,1993,action crime drama losangeles gangs
494,Executive Decision,1996,action adventure thriller 
495,In the Realm of the Senses (Ai no corrida),1976,drama non-simulatedsex
496,What Happened Was...,1994,comedy drama romance thriller 
497,Much Ado About Nothing,1993,comedy romance denzelwashington emmathompson keanureeves shakespeare beautiful feelgoodmovie witty
498,Mr. Jones,1993,drama romance 
499,Mr. Wonderful,1993,comedy romance 
500,Mrs. Doubtfire,1993,comedy drama comedy drama piercebrosnan robinwilliams sallyfield sanfrancisco crossdressing crossdressingmen divorce doublelife nanny
501,Naked,1993,drama intellectual socialcommentary
502,"Next Karate Kid, The",1994,action children romance martialarts
503,"New Age, The",1994,drama 
504,No Escape,1994,action drama sci-fi 
505,North,1994,comedy 
506,Orlando,1992,drama fantasy romance tildaswinton genderidentity stylized
507,"Perfect World, A",1993,crime drama thriller clinteastwood kevincostner fatherfigure kidnapping roadmovie
508,Philadelphia,1993,drama aids denzelwashington oscar(bestactor) tomhanks courtroom dramatic gay greatacting homophobia homosexuality lgbt tomhanks
509,"Piano, The",1993,drama romance 19thcentury hollyhunter newzealand oscar(bestactress) oscar(bestsupportingactress) adultery atmospheric beautiful erotic greatacting intense lyrical melancholy sexuality
510,Poetic Justice,1993,drama 
511,"Program, The",1993,action drama 
512,"Puppet Masters, The",1994,horror sci-fi 
513,Radioland Murders,1994,comedy mystery romance 
514,"Ref, The",1994,comedy holiday
515,"Remains of the Day, The",1993,drama romance anthonyhopkins emmathompson periodpiece romance
516,Renaissance Man,1994,comedy drama 
517,Rising Sun,1993,action drama mystery 
518,"Road to Wellville, The",1994,comedy 
519,RoboCop 3,1993,action crime drama sci-fi thriller franchise
520,Robin Hood: Men in Tights,1993,comedy caryelwes gross-out melbrooks robinhood comedy parody spoof
521,Romeo Is Bleeding,1993,crime thriller neo-noir noirthriller
522,Romper Stomper,1992,action drama 
523,Ruby in Paradise,1993,drama 
524,Rudy,1993,drama football inspirational
525,"Saint of Fort Washington, The",1993,drama 
526,"Savage Nights (Nuits fauves, Les)",1992,drama 
527,Schindler's List,1993,drama war benkingsley holocaust jewishholocaust liamneeson nazigermany nazis nudity(fullfrontal-brief) oscar(bestcinematography) oscar(bestdirecting) oscar(bestpicture) ralphfiennes stevenspielberg wwii worldwar2 worldwarii amazingphotography atmospheric basedonabook basedonatruestory basedonbook biography blackandwhite bleak classic depressing disturbing drama greatsoundtrack greatstory heartbreaking historical history holocaust humanemotion humanism imdbtop250 inspiring jews literaryadaptation long nudity real sexscenes sexuality thought-provoking touching truestory war worldwarii
528,"Scout, The",1994,comedy drama 
529,Searching for Bobby Fischer,1993,drama basedonatruestory chess father-sonrelationship genius prodigy
530,Second Best,1994,drama 
531,"Secret Garden, The",1993,children drama england
532,Serial Mom,1994,comedy crime horror 
