movie_id,bag_of_words
556,documentary documentary politics
558,action adventure animation children fantasy 
559,comedy 
560,drama 
561,drama thriller 
562,comedy drama adolescence depressing disturbing indie quirky schooldrama
563,drama romance 
564,comedy 
565,drama horror guillermodeltoro slow
566,comedy romance 
567,comedy drama 
568,comedy drama 
569,comedy drama 
570,comedy drama 
571,drama romance 
572,drama 
573,drama 
574,comedy drama 
575,children comedy 
576,comedy 
577,adventure children drama 
579,crime thriller 
580,drama 
581,documentary gay lesbian
582,comedy drama 
583,comedy drama 
584,drama romance 
585,comedy 
586,children comedy catherineo'hara christmas danielstern invinciblebutidiotbadguys joepesci macaulayculkin childhoodclassics children christmas classic comedy family forkids funny hilarious holiday humor kidonhisown nostalgia slapstick traps
587,comedy drama fantasy romance thriller demimoore oscar(bestsupportingactress) patrickswayze whoopigoldberg bittersweet chickflick ghosts ghosts/afterlife girliemovie romance supernatural
588,adventure animation children comedy musical 2danimation action disney fantasy oscar(bestmusic-originalscore) robinwilliams adventure animation artistic comedy fairytale funny genie goodversusevil kidsandfamily middleeast musical ragstoriches
589,action sci-fi arnoldschwarzenegger jamescameron lindahamilton oscar(besteffects-visualeffects) robertpatrick suspense action androids apocalypse arnold artificialintelligence assassin classic computers cyborgs dystopia dystopicfuture future imdbtop250 manversusmachine music nuclearwar originalplot robots sci-fi strongfemalecharacter stylized terminator timetravel violence
590,adventure drama western americancivilwar kevincostner nativeamericans oscar(bestcinematography) oscar(bestdirecting) oscar(bestpicture) ushistory visuallystunning adventure basedonabook basedonbook bittersweet civilwar cultureclash drama historical indians nativeamericans war western
591,action drama thriller 
592,action crime thriller batman dccomics jacknicholson kimbasinger michaelkeaton timburton action atmospheric comicbook crime dark darkhero filmnoir revenge stylized superhero super-hero superhero tense vigilante
593,crime horror thriller anthonyhopkins criterion hanniballecter hanniballector horror jodiefoster jonathandemme oscar(bestactor) oscar(bestactress) oscar(bestdirecting) oscar(bestpicture) scottglenn thomasharris anthonyhopkins atmospheric basedonabook basedonbook brilliant cannibalism chilling classic clever creepy crime crimedrama cultfilm dark detective disturbing drama excellentscript fbi goodacting gothic greatacting greatperformances hannibal hanniballecter horror imdbtop250 intense investigation jodiefoster kidnapping manipulation mentalillness murder mystery psychological psychologicalhorror psychologicalthriller psychology psychopath psychothriller scary serialkiller strongfemalelead suspense suspenseful tense thriller torture violent
594,animation children drama fantasy musical disney animation classic fairytale goodversusevil musical sweet witch
595,animation children fantasy musical romance imax 18thcentury animation disney disneyanimatedfeature france oscar(bestmusic-originalscore) oscar(bestmusic-originalsong) affectionate animation beautiful childhoodclassic classic fairytale fairytales gentle heartwarming heroine humorous kidsandfamily musical redemption romance whimsical
596,animation children fantasy musical classic disney animation fantasy
597,comedy romance comedy goodromanticcomedies hollywood juliaroberts richardgere capitalism chickflick cinderella girliemovie happyending juliaroberts princecharming prostitution ragstoriches romance romanticcomedy sexism shopping unreflective
598,comedy fantasy 
599,adventure western bleak
600,action comedy crime 
601,drama 
602,documentary 
603,comedy 
604,documentary 
605,drama romance 
606,fantasy horror 
607,drama 
608,comedy crime drama thriller crimegoneawry coenbrothers francesmcdormand kidnapping minnesota oscar(bestactress) oscarnominee:bestpicture stevebuscemi williamh.macy atmospheric basedonatruestory blackcomedy classic crime crimegoneawry darkcomedy darkhumor deadpan funny hostage imdbtop250 kidnapping murder police quirky snow strongfemale violence violent witty
609,adventure children 
610,action adventure animation horror sci-fi adultanimation goodversusevil sci-fi surreal
611,action horror sci-fi 
612,comedy 
613,drama romance 
615,comedy drama 
616,animation children disney paris cats
617,comedy drama 
618,comedy romance 
619,comedy 
620,drama 
621,drama 
623,romance 
625,drama 
626,comedy 
627,drama thriller 
628,crime drama mystery thriller edwardnorton murderinvestigations richardgere atmospheric courtroom courtroomdrama edwardnorton psychology splitpersonality suspense thought-provoking twistending
629,drama 
630,drama romance 
631,adventure animation children fantasy musical romance 
632,drama war 
633,comedy 
634,comedy 
635,comedy drama 
636,drama 
637,comedy 
638,romance 
639,comedy drama 
640,drama thriller 
641,adventure children comedy 
642,drama 
643,comedy 
644,comedy 
645,drama 
647,action crime drama war military
648,action adventure mystery thriller action briandepalma cia jeanreno tomcruise action confusing espionage plottwists predictable spies suspense
649,comedy drama 
650,drama 
651,comedy 
652,horror mystery thriller 
653,action adventure fantasy seanconnery adventure bittersweet dragons fantasy medieval
654,drama romance 
655,comedy 
656,comedy 
657,comedy drama 
658,drama musical 
659,crime drama thriller 
660,drama 
661,adventure animation children fantasy musical disney roalddahl timburton animation claymation fantasy stop-motion
662,thriller markwahlberg
663,comedy 
664,comedy 
665,comedy drama war emirkusturica goldenpalm worldwarii yugoslavia crazy
666,drama romance war 
667,action 
668,drama aputrilogy bollywood criterion
670,drama india
671,comedy sci-fi mst3k parody
672,drama 
673,adventure animation children comedy fantasy sci-fi aliens basketball michaeljordan
674,adventure comedy sci-fi janefonda campy cultfilm sci-fi
675,action drama thriller 
676,comedy horror sci-fi 
678,drama thriller 
679,drama 
680,drama mystery romance sci-fi thriller dystopia
681,crime 
682,documentary drama 
683,documentary 
684,drama 
685,drama 
687,drama romance 
688,action adventure comedy war 
690,drama romance 
691,comedy romance 
692,action sci-fi thriller 
693,drama 
694,action crime drama 
695,mystery thriller 
696,drama thriller 
697,drama romance 
698,drama 
699,drama 
700,comedy 
701,drama 
702,drama 
703,drama 
704,action adventure 
705,comedy 
706,drama 
707,crime drama thriller 
708,comedy romance umathurman
709,adventure animation children comedy musical disney
710,comedy 
711,adventure children 
712,crime drama romance thriller 
713,drama 
714,drama mystery western jimjarmusch johnnydepp atmospheric beautiful blackandwhite bleak dreamlike enigmatic greatsoundtrack hallucinatory melancholy quirky roadtrip surreal visuallyappealing western
715,drama romance 
716,crime 
717,comedy 
718,comedy fantasy sci-fi jeanreno
719,comedy 
720,adventure animation comedy claymation
721,drama 
722,documentary 
723,drama 
724,drama fantasy horror thriller 1990s nevecampbell robintunney girlpower goth highschool magic supernatural teen teenmovie teenagers witch witchcraft witches
725,comedy 
726,drama 
727,documentary 
728,comedy 
729,drama 
730,drama 
731,crime thriller 
732,crime 
733,action adventure thriller action alcatraz edharris hanszimmer michaelbay nicolascage sanfrancisco seanconnery actionpacked biologicalwarfare goodaction greatsoundtrack prison terrorism thriller
734,comedy 
735,horror macabre splatter zombies
736,action adventure romance thriller billpaxton helenhunt philipseymourhoffman tornado action adventure bigbudget disaster naturaldisaster predictable science storm tornados unintentionallyfunny weather
737,action sci-fi 
738,drama 
739,comedy 
741,animation sci-fi 2d/3dhybridanimation ghostintheshell japan android anime artificialintelligence basedonmanga complex cyberpunk cyborgs dystopia greatanime greatsoundtrack hackers overrated philosophical philosophy sci-fi techno-evolution visuallyappealing
742,horror thriller 
743,comedy leslienielsen parody
744,drama 
745,animation children comedy aardman wallace&gromit animation british britishcomedy claymation comedy funny short stopmotion
746,film-noir 
747,comedy stupid
748,action sci-fi thriller aliens conspiracytheory
749,drama 
750,comedy war british petersellers quirky stanleykubrick anti-war basedonabook blackandwhite blackcomedy classic coldwar comedy cynical darkcomedy dialogue military nuclearwar politics satire satirical war
751,comedy horror 
752,comedy documentary romance 
753,comedy drama romance 
754,adventure children 
755,children drama 
756,documentary 
757,drama 
758,drama 
759,documentary 
760,drama war 
761,action adventure 
762,comedy crime nudity(topless-notable) nudity(topless)
763,comedy drama 
764,drama romance 
765,comedy drama robinwilliams
766,drama 
767,comedy drama 
768,drama 
769,documentary 
770,drama 
771,comedy drama 
772,comedy 
773,drama 
774,drama 
775,horror mystery 
776,comedy drama 
777,war 
778,comedy crime drama aids british dannyboyle ewanmcgregor irvinewelsh nudity(fullfrontal-notable) nudity(fullfrontal) scotland scottish unitedkingdom adaptedfrom:book addiction basedonabook blackcomedy classic crime cultfilm darkcomedy drugabuse drugs edinburgh greatsoundtrack heroin imdbtop250 narrated notablesoundtrack scotland socialcommentary surreal violence violent
779,drama romance 
780,action adventure sci-fi thriller area51 jeffgoldblum marymcdonnell oscar(besteffects-visualeffects) rolandemmerich uspresident willsmith action adventure alien alieninvasion aliens aliensinvasion apocalypse aviation bigbudget conspiracytheory disaster endoftheworld goodacting humorous patriotic sci-fi scifi stupid tense war willsmith
781,drama jeremyirons
782,drama thriller 
783,animation children drama musical romance animation disney disneyrenaissance paris lust nostalgic
784,comedy thriller benstiller jackblack jimcarrey blackcomedy notfunny stalker
785,comedy billmurray gross-out woodyharrelson bowling
786,action drama thriller arnoldschwarzenegger action conspiracy
787,documentary 
788,comedy fantasy romance sci-fi eddiemurphy alterego comedy
789,drama 
790,drama 
791,documentary 
792,fantasy 
793,drama 
794,comedy drama 
795,drama 
796,drama 
797,comedy 
798,action adventure drama thriller 
799,comedy horror thriller ghosts peterjackson serialkiller supernatural
800,drama mystery western 
801,children comedy 
802,drama romance johntravolta clarivoyance genius interestingconcept outcastteachesusallacheesylesson pretentious telekinesis thought-provoking
